Unnamed: 0,Emotion,Text,Clean_Text,
20156,joy,If you use a fax card you 'll be ecstatic to see that WordStar has the capacity to create faxable files in a matter of seconds . ,use fax card ll ecstatic WordStar capacity create faxable files matter seconds ,
20062,joy,Love being home all nestled in by the fireplace!  ,Love home nestled fireplace,
25826,joy,eating a candy cane.. ,eating candy cane,
20089,joy, Thanks for the advice . I'll talk to my fiance about it tonight . ,Thanks advice  Ill talk fiance tonight ,
32570,joy,I've been staring at this piece of paper for an hour and still haven't learned anything ,Ive staring piece paper hour learned,
4340,joy,Double french first thing ,Double french thing,
29288,joy,I felt happy when I received the letter telling me that I had been admitted to the university.,felt happy received letter telling admitted university,
3979,joy,Relatives visiting me.,Relatives visiting me,
27367,joy,is the flag you fly when the Prince of Peace is in residence within your heart.&quot; #FollowJesus,flag fly Prince Peace residence heartquot #FollowJesus,
20110,joy,When my girl told me that she loved me more than any male creature on earth and that I would be the only one in her heart for all her life.  ,girl told loved male creature earth heart life,
26962,joy,Hearing my Opera friends practice makes me wish I could sing tiss the Messiah season lots of singing...trying to see as many as I can ,Hearing Opera friends practice makes wish sing tiss Messiah season lots singingtrying,
27970,joy,When we were able to afford a new sofa - a leather one which cost SEK 20000.  I had waited for it for 2-3 years.,able afford new sofa  leather cost SEK 20000 waited 23 years,
3749,joy,When I look at people around and know that people who are stupid look stupid.,look people know people stupid look stupid,
150,joy,Morning tweeps.. Hope you guys have a great filled with and #happyness,Morning tweeps Hope guys great filled #happyness,
23818,joy,time to go read half of a book so i keep my B in english! ,time read half book B english,
4195,joy,"Wtf I thought it was 4?! RT @missabby07 Time to go on a run, hopefully boosts my mood and then back to this 7 page paper due tonight ",Wtf thought 4 RT   Time run hopefully boosts mood 7 page paper tonight,
9754,joy,@samharless I've gotta run in that memorial marathon in the city #notrainingneeded,  Ive gotta run memorial marathon city #notrainingneeded,
30992,joy,BCPE. New Women's Christmas. Christmas sweaters and shirts. Nutcracker with ST family. ST Christmas party. Christmas music. 22 days. ,BCPE New Womens Christmas Christmas sweaters shirts Nutcracker ST family ST Christmas party Christmas music 22 days,
21489,joy, Merry Christmas to you ! ,Merry Christmas ,
9563,joy,As I set off I had a fleeting glimpse of the leer of pure delight on Simkin 's face . ,set fleeting glimpse leer pure delight Simkin s face ,
6334,joy,Sipping a glass of red wine whilst listening to Christmas carols w/ my puppy Sophia and @stepgilles ,Sipping glass red wine whilst listening Christmas carols w/ puppy Sophia  ,
10984,joy," Love A HECK OF ALOT MORE! Encourage more, Make more ppl smile, Help more ppl... Best of all be HAPPIER ",Love HECK ALOT MORE Encourage more ppl smile Help ppl Best HAPPIER,
31441,joy,It's called maturity and growing told my dad that I forgave him for everything he did to me in the past ,called maturity growing told dad forgave past,
11501,joy,"We're never so  than when we  someone - but paradoxically, if we cannot trust, neither can we find  or #Kurds",Were  paradoxically trust find #Kurds,
14567,joy,From one thanksgiving dinner to the next more turkey,thanksgiving dinner turkey,
1777,joy,When I won an unexpected sum of money.,unexpected sum money,
31904,joy,Now in town having been made to go to the pantomime i can hardly walk and its a complete painful nightmare to sit down. ,town pantomime hardly walk complete painful nightmare sit down,
263,joy,"Pretty excited!  Orgelbau, Dillingen, was chosen (unanimously) to build the new organ for my church! ",Pretty excited Orgelbau Dillingen chosen (unanimously) build new organ church,
11625,joy," OK , see you later . ",OK  later ,
34538,joy,Fireworks in my bedroom window!! #smallpleasures,Fireworks bedroom window #smallpleasures,
22299,joy,Working on a necklace design!  ,Working necklace design,
25104,joy,"Back in the UK,where my lovely housemate@louisejukes has decorated the whole house for Christmas:)house7heaven has never looked better!",UKwhere lovely housemate  decorated house Christmas:)house7heaven looked better,
33397,joy,Good Morning Tweeps! Happy Wednesday. We're half-way there! Do something amazing today.   ,Good Morning Tweeps Happy Wednesday Were halfway there amazing today,
25727,joy,Winning Queensland Chess Championship.,Winning Queensland Chess Championship,
10132,joy,Chicago traffic + no sleep in a week + cab driver singing a horrifying rendition of Super Bass = my life/nightmare ,Chicago traffic + sleep week + cab driver singing horrifying rendition Super Bass = life/nightmare,
3018,joy,When I received a positive answer from my appeal to withdraw my registration at university.,received positive answer appeal withdraw registration university,
27283,joy,I'M STILL NOT GONNA BE MAD LOL ......GOD IS 2 GOOD AND LIFE IS 2 GOOD NO MATTER WHAT HAPPENS THERE'S A POSITIVE IN EVERY NEGATIVE..... ,IM GONNA MAD LOL GOD 2 GOOD LIFE 2 GOOD MATTER HAPPENS THERES POSITIVE NEGATIVE,
23270,joy,two papers for the same class due the same damn day -_- which is wednesday &amp; i havent started .. !,papers class damn day  wednesday amp havent started  ,
5450,joy," everyone this month is the biggest of all, with  and  2012 round the corner now. May u all find RT**",month biggest all 2012 round corner now u find RT**,
34051,joy,Time to tidy the messing office! ,Time tidy messing office,
11773,joy,Looking down at the dead man Wycliffe felt guilty because he was experiencing a sense of mild elation . ,Looking dead man Wycliffe felt guilty experiencing sense mild elation ,
26525,joy,The only time I can truly enjoy some 'me' time is really late at night... When I'm half coherent and have to be up early the next day. ,time truly enjoy me time late night Im half coherent early day,
29025,joy," Thank you , I will . Hope to see you again next year . ",Thank   Hope year ,
18473,joy,When I got my B.Sc degree with first class.,got BSc degree class,
12962,joy,Work was busy even though we had absolutely no sale and I just woke up from a four hour nap and I get to do it alllll again tomorrow! ,Work busy absolutely sale woke hour nap alllll tomorrow,
11812,joy,"Dear  we wish you good morning, beautiful day and amazing night! May it be filled with  #HAPPINES Kisses from Bosnia",Dear wish good morning beautiful day amazing night filled #HAPPINES Kisses Bosnia,
22890,joy,"Going to bed, ACT in the morning. ",Going bed ACT morning,
1884,joy,It's actually feels like winter this morning! ?�if only it snowed to my make ??snowman and snow angels ??actually feels like winter morning ?�if snowed ??snowman snow angels ??,,
29349,joy,@TheBodyShopUK Knowing that I having a loving boyfriend gives me so much x,  Knowing loving boyfriend gives x,
14769,joy,Come worship w/ us @TowersChurch this morning at 11am. Two weeks until  &amp; today we are talking about &amp; #Jesus.,Come worship w/   morning 11am weeks amp today talking amp #Jesus,
16015,joy,Break! Someone is thinking of you right now with love in their heart. Relax &amp; let their love in. #LJB,Break thinking right love heart Relax amp let love in #LJB,
32865,joy,Not excited about 4 hours of work then a Buddhism presentation #justwanttorelax,excited 4 hours work Buddhism presentation #justwanttorelax,
23535,joy, All right . Say cheese ! ,right  cheese ,
19087,joy,@jadekimberley1 yeah good ta x not really a rush more of a slow burn!! Start of the 11:30 finish next week ,  yeah good ta x rush slow burn Start 11:30 finish week,
11750,joy,"Instead , I made my way back along the sand , watching some evidently exhilarated surfers . ",Instead  way sand  watching evidently exhilarated surfers ,
3893,joy,Oh the of the school #Christmas nativity play. Another anchor to the seasonal magic!,Oh school #Christmas nativity play anchor seasonal magic,
4614,joy,"On the eighth day, God created coffee...and ran out of it today ",eighth day God created coffeeand ran today,
11294,joy,God didn't breathe life into us for US 2 Draaaaag thru the day!  ,God breathe life 2 Draaaaag day,
16596,joy,Hungry and cold! And I've only got soup for lunch! ,Hungry cold Ive got soup lunch,
26626,joy,back to school tomorrow can't wait to see all of the  people that attend my school . ,school tomorrow cant wait people attend school ,
10190,joy,Helping mom write a book chapter today. She said my book can. E next as long as someone wants to hear my story. ,Helping mom write book chapter today said book can E long wants hear story,
2336,joy,Tomorrow is going to be a really long day. #cantwait,Tomorrow going long day #cantwait,
34016,joy,Done with work. now I get to go home and work on my history project. ,work home work history project,
33572,joy,Time to relax with The Chronicles of Narnia ,Time relax Chronicles Narnia,
3211,joy,Going to a concert.,Going concert,
9406,joy,Bout to fail this eye exam ,Bout fail eye exam,
10455,joy,The proprietress seemed delighted to see them . ,proprietress delighted ,
626,joy,When I obtained good marks in a subject I had failed before.,obtained good marks subject failed before,
22624,joy, at  JAKARTA &quot;MAGICAL ELECTRO&quot; DJ's: @dhanesocces #CHRISTWIST #KHALID &amp; MAGICIAN MASTER DANIEL GL: #DANES @dhanesocces,JAKARTA quotMAGICAL ELECTROquot DJs:   #CHRISTWIST #KHALID amp MAGICIAN MASTER DANIEL GL: #DANES  ,
609,joy, Look after yourself . Bye . ,Look  Bye ,
18843,joy,Put more fun and joy in your life! Your children will thank you!  ,fun joy life children thank you,
25629,joy,Break! Remember what it's like to float in water? Feel your buoyancy. Let yourself totally relax in the water. #LJB,Break Remember like float water Feel buoyancy Let totally relax water #LJB,
23523,joy,I'm just so happy and thankful right now just can't control it ,Im happy thankful right cant control,
24723,joy,I have discovered the very pinnacle of human civilisation: the Ocado iPad App. ,discovered pinnacle human civilisation: Ocado iPad App,
28596,joy,"Sweating my bollocks off at work, breeze blocks up and down laders alllllll day #easons",Sweating bollocks work breeze blocks laders alllllll day #easons,
23872,joy,not even half way through my work going to be at it all night at this rate ,half way work going night rate,
25379,joy,Baking and cooking with Missy Bee.  ,Baking cooking Missy Bee,
2083,joy,I have to go tithe courthouse yet again today.. ,tithe courthouse today,
6664,joy,Officially living my life for me.Tired of people telling me I should go to school for this cuz its money. My money. my time. my future ,Officially living life meTired people telling school cuz money money time future,
3498,joy,zooey deschenel singing have yourself a merry little christmas. #musicalgeek,zooey deschenel singing merry little christmas #musicalgeek,
14284,joy,"@mattmoore89 Ouch! Hope it feels better soon, I will pray for you! I am about to whip up some dinner then have a date with my eliptical ",  Ouch Hope feels better soon pray you whip dinner date eliptical,
30243,joy,But now she looked excited . ,looked excited ,
18719,joy,Caledonia parade tonight!! Some how gotta get happy and smile for all those ppl! ,Caledonia parade tonight gotta happy smile ppl,
19469,joy,"Out of sight, out of mind!!! Nonetheless, I still consider myself single ",sight mind Nonetheless consider single,
31543,joy,The feeling of joy when again I had confessed my sin and experienced God's forgiving grace and cleansing power - total enlightenment and freedome - bliss.,feeling joy confessed sin experienced Gods forgiving grace cleansing power  total enlightenment freedome  bliss,
10307,joy,The  season isn't a happy time for all.  Do what you can to add to someone's world.,season happy time all add someones world,
19947,joy, I don't feel bored at all . I'm getting along with my colleagues . I will enjoy working with them . People are great in this industry . ,feel bored  Im getting colleagues  enjoy working  People great industry ,
8792,joy,Just been informed that I break up for  next week and not the week after. ,informed break week week after,
17321,joy,I love going to macdintons all night and being woken up three hours after I've gotten home for a family bike ride ,love going macdintons night woken hours Ive gotten home family bike ride,
25769,joy,Haha ik vraag een lokaal met internet en krijg er eentje zonder. Lang leve internet en mijn presentatie op dropbox.  ,Haha ik vraag een lokaal met internet en krijg er eentje zonder Lang leve internet en mijn presentatie op dropbox,
26333,joy,I went to visit friends and it was very companionable.,went visit friends companionable,
20203,joy,When my elder sister had a baby girl.  She was the first girl in the family after 19 years of baby boys.,elder sister baby girl girl family 19 years baby boys,
5870,joy,even at your darkest moment if you have true joy &amp; peace in your heart! ,darkest moment true joy amp peace heart,
4448,joy, I went to the beach with my friends and had a barbecue there . ,went beach friends barbecue ,
1391,joy,"When I passed the whole weekend with my boyfriend, coming back home on Sunday afternoon he met my parents for the first time.",passed weekend boyfriend coming home Sunday afternoon met parents time,
8838,joy,"Day off work, might have to start decorating my bathroom. ",Day work start decorating bathroom,
180,joy," Well , it's a special day . They say if you survive the first year , the rest is smooth sailing . ", special day  survive year  rest smooth sailing ,
5416,joy," Sure . Once you get the hang of it , it ??s a piece of cake ! It ??s nothing to worry about . ",Sure  hang  ??piece cake  ??worry ,
18886,joy,Meditate on this: the Lord will NEVER leave you nor forsake you.. Rest assured.. Brings uncontainable unshakable ,Meditate this: Lord leave forsake you Rest assured Brings uncontainable unshakable,
3980,joy,cooking dinner and drinking a beer and reading submissions and leaving for vacay in two days ,cooking dinner drinking beer reading submissions leaving vacay days,
11524,joy,"Ahora a vestirse y a la ,hasta dentro de unas horas,no me llevo el móbil que hay mucho chorizo suelto por allí.",Ahora vestirse la hasta dentro de unas horasno llevo el móbil que hay mucho chorizo suelto por allí,
8303,joy," That sounds like fun , but did you exercise ? ",sounds like fun  exercise ,
34519,joy,These days he is quite happy travelling by trolley . ,days happy travelling trolley ,
30347,joy, Let's get a soft drink . ,Lets soft drink ,
13075,joy,Wonderful christmassy evening with friends seeing Kate Rusby at the Barbican. AND she did 'underneath the stars' in the encore! ,Wonderful christmassy evening friends seeing Kate Rusby Barbican underneath stars encore,
27441,joy," may endure for the night, but comes in the morning!",endure night comes morning,
3676,joy,"And to top off one of my bad days, I'm bored. #CouldBeWorseThough",bad days Im bored #CouldBeWorseThough,
14168,joy,Ohh crap.. I have school tomorrow. ,Ohh crap school tomorrow,
6725,joy,` I was so pleased she lived until just after Sam was born . , pleased lived Sam born ,
19272,joy,Christmas Music makes December full of  and ,Christmas Music makes December,
14564,joy,Have to make a 57 on my final exam to be able to pass biology. Looks like I will be studying every day till next Wednesday. ,57 final exam able pass biology Looks like studying day till Wednesday,
29859,joy,I had a little cat which was very sick. As I liked it very much I went to a veterinary with it. He told me how to tend it and it really recovered its health. Everybody said that I had saved its life.,little cat sick liked went veterinary it told tend recovered health Everybody said saved life,
32787,joy,going to check in with everyone at Operation Santa Claus this morning. I'll be out there later on today :) ,going check Operation Santa Claus morning Ill later today :),
28533,joy,When seeing a friend that I had not seen in a long while.,seeing friend seen long while,
9316,joy,I'm finally getting around to all of my community service stuff... ,Im finally getting community service stuff,
6665,joy,Most estate agents were overjoyed at the election result . ,estate agents overjoyed election result ,
18712,joy,Have u found in your life and has your life brought joy to others? Maybe this is how we should define our progress in #life.,u found life life brought joy others Maybe define progress #life,
18085,joy,"Its crazy how you can tell which city people are departing to, just from the clothes they are wearing...(At the airport again) ",crazy tell city people departing to clothes wearing(At airport again),
6215,joy,So I sprained my thumb last week. &amp; might have sprained another one tonight. ,sprained thumb week amp sprained tonight,
14672,joy," I would love to hear the birds singing and feel the fresh breeze on my face . When the wind blows in the city , you get dust in your mouth and in your eyes . ",love hear birds singing feel fresh breeze face  wind blows city  dust mouth eyes ,
12314,joy,Family sing along time #lmao,Family sing time #lmao,
21330,joy,"Hot chocolate,blanket afterrr a long fun but tiring day!!! Ah ",Hot chocolateblanket afterrr long fun tiring day Ah,
3621,joy,Running late and my car is frozen solid ,Running late car frozen solid,
6095,joy,"@whiteoakwoman17 is giving, loving, peaceful..",  giving loving peaceful,
34118,joy,15 txts/10 missed calls.... Sometimes I wish I didn't have a phone! Time to reply...call back! ,15 txts/10 missed calls wish phone Time replycall back,
31963,joy,with anna and megan . blending fondation on ws pike. ,anna megan  blending fondation ws pike,
10311,joy," Cool ! What kind of Chinese painting do you prefer , free sketch or claborate-style painting ? ",Cool  kind Chinese painting prefer  free sketch claboratestyle painting ,
25681,joy,reminding @ThomasGuardado that when he leaves high school he'll still be connected to all the drama and hell of DHS through me ,reminding   leaves high school hell connected drama hell DHS,
25408,joy,When I passed the B.A exams with first class results.,passed BA exams class results,
23749,joy,Be grateful for the small things in life. They will make you smile. #faith #spirituality #church #inspiration,grateful small things life smile #faith #spirituality #church #inspiration,
1002,joy,Since I woke up later than usual.. That mean I get to park in china at school today. ,woke later usual mean park china school today,
25423,joy,T minus 5 minutes until madrigal dinner. @Chandler_W11 @IEmWhatIEm @Mkay_12,minus 5 minutes madrigal dinner      ,
7576,joy,The fact that I'm gonna skip school on saturday made me HAPPY!!!!!!! ,fact Im gonna skip school saturday HAPPY,
18701,joy,"dogs chasing balls and each other in the sunday park sunshine.tots hopping about, biking and feeding swans.stage fright still hours off.",dogs chasing balls sunday park sunshinetots hopping about biking feeding swansstage fright hours off,
8043,joy,It is my goal to laugh 400 times today.  #tryit,goal laugh 400 times today #tryit,
29179,joy,All I'm gonna hear tomorrow at school is the bedlam game I bet ,Im gonna hear tomorrow school bedlam game bet,
17891,joy,got the jobbbb :) now to study for physics and arch history the rest of the night ,got jobbbb :) study physics arch history rest night,
4428,joy,@truckmona you are HILARIOUS! Love LAUGHING in the House of God! ,  HILARIOUS Love LAUGHING House God,
31109,joy,Cannibalism is not a crime! People! STOP THE HATE!  #Love #Cupcakes,Cannibalism crime People STOP HATE #Love #Cupcakes,
1109,joy,I love Christmas time!!!   ,love Christmas time,
28887,joy,Braiding my niece hair ,Braiding niece hair,
6882,joy,Bubba making up a song on the keyboard and singing looking at a dvd for words of inspiration ,Bubba making song keyboard singing looking dvd words inspiration,
12294,joy,Now for a lovely 20 minute walk home in the freeeezing cold ,lovely 20 minute walk home freeeezing cold,
8126,joy,When I go out with my friend with enough money and good sense to our favorite dancing.,friend money good sense favorite dancing,
62,joy, I am feeling awesome .,feeling awesome ,
23482,joy,"Been a long day. Looking forward to The Cafe at 9, then bed, ready for another long day tomorrow. Year 12 parents evening. ",long day Looking forward Cafe 9 bed ready long day tomorrow Year 12 parents evening,
24134,joy,All packed up!  Now making some food and studying!! ,packed up making food studying,
18940,joy,Dentist appointment in morning... :(,Dentist appointment morning :(,
14398,joy,Let's get this day over so I can go home and study ,Lets day home study,
1565,joy,Esta bien exagere con el lesbianismo @roberdanse jajaja Pero me remite a un trailer super equipado y 1 kg de tortilla,Esta bien exagere con el lesbianismo   jajaja Pero remite un trailer super equipado 1 kg de tortilla,
30486,joy," Sure , that would be great . I'll bring the wine . ",Sure  great  Ill bring wine ,
31814,joy,Watching  Too many delicious doggies! My fave so far is Lola The Beagle who's back after an extended retirement! ,Watching delicious doggies fave far Lola Beagle whos extended retirement,
17848,joy,Loved seeing @JordanPiano tonight! Was a great surprise! Can't believe I cried! What a loser lol! Day full of interviews tomorrow ,Loved seeing   tonight great surprise Cant believe cried loser lol Day interviews tomorrow,
31101,joy,Sitting on a broken bus with @terra_stenger going to a hi los gig ,Sitting broken bus   going hi los gig,
29193,joy,"His delight and sense of wonder at the growth of his baby were erratic as other interests pressed , but real enough . ",delight sense wonder growth baby erratic interests pressed  real ,
33629,joy,I have got a major case of the  however really looking forward to improv tonight and passing my germs onto @Keppler04 ,got major case looking forward improv tonight passing germs  ,
31870,joy,"wow, thats amazing, i am happy for you :)",wow thats amazing happy :),
5919,joy,"2 weeks until you have to visit people who never visit you the rest of the time, and eat turkey that isn't as good as Our Sharon's. ",2 weeks visit people visit rest time eat turkey good Sharons,
19334,joy,Christmas lights? Check! :) now its time to decorate inside.. ,Christmas lights Check :) time decorate inside,
28721,joy,goodNight Tworld!  #Love. Say your prayers and talk from the heart not because you think its the right thing to do. -Eddie P -EP,goodNight Tworld #Love prayers talk heart think right thing do Eddie P EP,
2642,joy," Good bye then , and keep in touch . ",Good bye  touch ,
10242,joy,my phone is screwed up....guess whos going to  tomorrow. lets just say the  store hates me. #irked,phone screwed upguess whos going tomorrow lets store hates me #irked,
15869,joy,My delight at everything I saw was beyond bounds  gardens were allotted my sister and self  there was the canal to fish in  a pony to ride  besides animals of different kinds ,delight saw bounds gardens allotted sister self canal fish pony ride animals different kinds,
28416,joy,When my love for a guy was returned.,love guy returned,
8465,joy,Keep doing good. Every good act matters. @pinwheelgirl&     ,good good act matters  ,
3740,joy,Rain + wind = soaked pants in class ,Rain + wind = soaked pants class,
24563,joy,My week is almost guaranteed to be wild. It started at 12:01 a.m. when I realized most of my half-hour special had been deleted. ,week guaranteed wild started 12:01 am realized halfhour special deleted,
912,joy,"I want to keep going ;) However, I MUST get some rest tonight. Just gave Caleb about 100 kisses on his stinking face. I LOVE MY SON! ",want going ) However rest tonight gave Caleb 100 kisses stinking face LOVE SON,
30357,joy,@garwboy @D_Rodders I once went to a lecture called &quot;children die too&quot; ,    went lecture called quotchildren die tooquot,
10802,joy,"It was the prospect of finding gold that induced these excited men to make such frantic efforts to open out the barrow "" . ",prospect finding gold induced excited men frantic efforts open barrow  ,
13982,joy,He seemed happy with this . ,happy ,
11640,joy,He appeared delighted at the prospect . ,appeared delighted prospect ,
17406,joy,"` He did n't seem too delighted to see you , "" said Betty . ", nt delighted   said Betty ,
26325,joy,Big Time Rush @bigtimerush there my   &amp; #HappyHolidays,Big Time Rush   amp #HappyHolidays,
23966,joy,track meet tomorrow ,track meet tomorrow,
27725,joy,I got my driving licence after they had frightened me with it's difficulty.,got driving licence frightened difficulty,
21818,joy,"The Gorengs made their home in the former diplomatic quarter , the area which had , to the glee of the Chinese in the Toku-ru warehouse , been accidentally shelled by the malai navy on invasion day . ",Gorengs home diplomatic quarter  area  glee Chinese Tokuru warehouse  accidentally shelled malai navy invasion day ,
1614,joy,When I get a hug from someone I love.,hug love,
17610,joy,"Afterwards , Mr Booth showed his delight by distributing chocolate bars to auction room patrons . ", Mr Booth showed delight distributing chocolate bars auction room patrons ,
32796,joy,"Alright, so Im done tweeting for marcel :) Follow me @_ElectronOrbit SURPRISE HOE's!! :)",Alright Im tweeting marcel :) Follow   SURPRISE HOEs :),
7280,joy,I'm a firm believer that in the theory that people only do their best at things they truly enjoy. - Jack Nicklaus  ,Im firm believer theory people best things truly enjoy  Jack Nicklaus,
9162,joy,&amp; naw dez aint no mad tweets im stil jus as happi as I can b yal want steal my ,amp naw dez aint mad tweets im stil jus happi b yal want steal,
15240,joy,I was working late on one of these bad nights when an excited Dr Laurent rushed into my office . ,working late bad nights excited Dr Laurent rushed office ,
15128,joy,I will never be perfect while I live on this earth. Never. Until the day I meet you Face to face. ,perfect live earth Never day meet Face face,
9242,joy,Supporting the work of the ministry with my tithes and offerings unto GOD!,Supporting work ministry tithes offerings unto GOD,
14736,joy,"I had forgotten how much I love to read. Which is sad, because reading is basically my major. I will read until I fall asleep tonight. ",forgotten love read sad reading basically major read fall asleep tonight,
21183,joy,Choir concert tonight. ,Choir concert tonight,
15018,joy, ?�RT @Shellz2Da NY Knicks are playing on Christmas day.. ,?�RT   NY Knicks playing Christmas day,
31235,joy,If the essence of my being has caused a  to have appeared upon your face or a touch of within your heart.Then i have made my mark,essence caused appeared face touch heartThen mark,
4719,joy,"They were astonished to see the penguin , and swooped low to call out with delight at her sleek feathers and solid little body . ",astonished penguin  swooped low delight sleek feathers solid little body ,
4382,joy,Snow? Snow. Snow! Snow.... (The realization that I'm going to have to walk across campus in it.) ,Snow Snow Snow Snow (The realization Im going walk campus it),
23443,joy, The situation differs in person . ,situation differs person ,
24571,joy,"THANK YOU! &gt;&gt; RT @WebMoneyMedly Daily #SHOUTOUTS @SusanCosmos @AliceAlice16 Hope your having a great day! Make it happen, take care",THANK YOU gtgt RT   Daily #SHOUTOUTS     Hope great day happen care,
29665,joy,Vegas tomorrow waking up at 4 a.m to go to the airport yeaa :( ,Vegas tomorrow waking 4 am airport yeaa :(,
25275,joy,"When the marchers passed the city 's overhead railway , two trains hooted in solidarity , to the crowd 's delight . ",marchers passed city s overhead railway  trains hooted solidarity  crowd s delight ,
27313,joy,"To tell you the truth , I was n't at all pleased about Russell sitting in the same coach with us . ",tell truth  nt pleased Russell sitting coach ,
4371,joy,You're between a rock and a grace place...May the Lord's countenance (His Joyous light) shine on u &amp; thru u. Psa. 89:15KJV ,rock grace placeMay Lords countenance (His Joyous light) shine u amp u Psa 89:15KJV,
10963,joy,"@caramorris_ its not been too bad, but I think walking all day hasn't helped so its now throbbing &amp; swollen:/ &amp; I've got work tomorrow! ",  bad think walking day helped throbbing amp swollen:/ amp Ive got work tomorrow,
29190,joy, Humor. &amp; understanding of the role  plays in life bringing wealth richness.otherwise #StayFarAwayFromMeIf ??Humor amp understanding role plays life bringing wealth richnessotherwise #StayFarAwayFromMeIf ??,,
4313,joy,Jelly belly tomorrow we'll meet again ,Jelly belly tomorrow well meet,
24235,joy,Ughh time to wake up for work ,Ughh time wake work,
25143,joy,"Oh man how lucky I am! Brother brought me two boxes of sugar sprinkles cupcakes, the one box has 12 cupcakes! #sa3ada #fara7 #eating",Oh man lucky am Brother brought boxes sugar sprinkles cupcakes box 12 cupcakes #sa3ada #fara7 #eating,
10769,joy,Tomorrow is my last day of class! Then students have their finals on Monday and I'm going to DC w/ about 60 copies to grade.... ,Tomorrow day class students finals Monday Im going DC w/ 60 copies grade,
15031,joy,Break! All the good that you've put out into the world is coming back to you now. Feel it flowing. Open &amp; allow. #LJB,Break good world coming now Feel flowing Open amp allow #LJB,
30406,joy,is what u truly r it take much mo energy 4 u 2 generate negativity than it does 2 B naturally joyful,u truly r mo energy 4 u 2 generate negativity 2 B naturally joyful,
21883,joy,How about going to the cinema tonight ? ,going cinema tonight ,
31514,joy,I loev my little babirs. I love break. I love my lifs. I love ALL OF YOY. EVERYONE. EVEYRWHERE! ,loev little babirs love break love lifs love YOY EVERYONE EVEYRWHERE,
14487,joy,When the girl with whom I am in love smiles at me.,girl love smiles me,
16839,joy,"Mr Ahmad is absent, first time from the beginning of the year ",Mr Ahmad absent time beginning year,
19442,joy,So happy to put up tree and make stockings with @alexashleys. Love her so sweetly :) ,happy tree stockings   Love sweetly :),
27556,joy," done, final assignment done &amp; final done!!!!! First  as a   =  :-)  #harmony",done final assignment amp final done = :) #harmony,
7217,joy,When my father married a certain lady. The reception was held at Kasungu town Hall.,father married certain lady reception held Kasungu town Hall,
29540,joy,What's that? Another weekend of SW: TOR testing? OH! SURE! Why not? I wasn't planning on getting any work done this vacation ANYWAY. ,Whats that weekend SW: TOR testing OH SURE not planning getting work vacation ANYWAY,
31421,joy,is my kids reaching into their stockings on Xmas+watching the smiles on their face when they find gorgeous @TheBodyShopUK animal soaps,kids reaching stockings Xmas+watching smiles face find gorgeous   animal soaps,
33036,joy," for Woden's Day: On the dotted line,& pirate made his black X,& not the treasure.&   ",Wodens Day: dotted line pirate black X treasure,
3369,joy,Nw: Laugh At My Pain | Kevin Heart ,Nw: Laugh Pain | Kevin Heart,
9678,joy,So I have a hectic ass day n a few hours yet I can't sleep....-__- ,hectic ass day n hours cant sleep,
24058,joy,When I found out I got accepted to Berkeley.,found got accepted Berkeley,
29105,joy,"Christmas tree, oh Christmas tree  and what a lovely one it is! ",Christmas tree oh Christmas tree lovely is,
6848,joy,i love the first snowfall and notre dame in the winter. ,love snowfall notre dame winter,
33041,joy,off to la la land cause  apperently i gotta be at work at 9:30 ,la la land cause apperently gotta work 9:30,
31760,joy,Bein at the school for 12+ hours a day #NOT,Bein school 12+ hours day #NOT,
3627,joy,Muy excited to finally get some sleep. Round two of baby watching tomorrow morning ,Muy excited finally sleep Round baby watching tomorrow morning,
10052,joy,When I was told that I was selected to attend Medical Assistant Training.,told selected attend Medical Assistant Training,
11219,joy,"Spending the nitht with close friends, after being away (out of Nijmegen) for a while.",Spending nitht close friends away (out Nijmegen) while,
5027,joy,&quot;@gojunebug A fantastic Terrific Thanksgiving to you and your family.  #love #peace #food. God Bless you all. :) ??Back at Ya Dan ??quot  fantastic Terrific Thanksgiving family #love #peace #food God Bless all :) ??Ya Dan ??,,
16934,joy," Oh , I love the roof tiles on Spanish style houses . ",Oh  love roof tiles Spanish style houses ,
17795,joy,Really do think that  is the happiest day of the year at Baylor...it just seems to be an evening of community cheer. ,think happiest day year Baylorit evening community cheer,
11368,joy, Let's go and try now ! ,Lets try ,
30842,joy,"Happy Thanksgiving to @LaraLLTalent and @MelodyLLTalent!  Love, HeHo. ",Happy Thanksgiving     Love HeHo,
22428,joy,You See The Outfit Bitch I'm Killing You Hoes ,Outfit Bitch Im Killing Hoes,
15241,joy,"You could make a fortune , "" she said in genuine amusement . ",fortune   said genuine amusement ,
29206,joy,Talking to a close friend.,Talking close friend,
4868,joy,"But his father was overjoyed to see him , and at once threw a party . ",father overjoyed  threw party ,
21671,joy,What when we ink a #biz #deal...chirpin like a baby bird...what a thrill :$),ink #biz #dealchirpin like baby birdwhat thrill :$),
12038,joy,"well enjoyed Class Actress, now waiting to see @PEACE4EVEREVER whose set is so far running an hour and a half late...",enjoyed Class Actress waiting   set far running hour half late,
11954,joy," that though I will be disappointed by many throughout my lifetime, Christ is always faithful &amp; always keeps his promises! ",disappointed lifetime Christ faithful amp keeps promises,
8977,joy,As an evening class teacher I got positive feedback.  When the atmosphere is good and a kind of relaxed understanding exists.,evening class teacher got positive feedback atmosphere good kind relaxed understanding exists,
